"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG002876",6291.97406524468,0.253947860252034,0.416130252499934,0.610260510324408,0.541689251591303,0.953526467129151
"ENSG002877",4567.68543465422,0.331894519450717,0.922132318156919,0.359920710852082,0.718906428516807,0.979817924385384
"ENSG002878",4817.49282835062,1.35423896165895,0.65182774116948,2.07760252613556,0.0377459833308087,0.394083420939937
"ENSG002879",6642.94683537699,-0.601499775383003,0.278100102366588,-2.16288944255804,0.0305496839759382,0.360050507978779
"ENSG002880",3603.27594594667,0.952542740425624,0.952498028527308,1.00004694172269,0.317287791350805,0.863544794852867
"ENSG002881",5069.30266378912,-0.516694204889419,0.736040952443243,-0.701991109562972,0.482684707834133,0.934068197292239
"ENSG002882",3347.02862382335,-1.35248031641477,1.4410436390671,-0.938542234078587,0.347965823192953,0.883184612884523
"ENSG002883",5281.57006515273,1.58423327121542,0.558404498458553,2.83707111169164,0.00455294702562454,0.135916464142471
"ENSG002884",5720.97152986839,-0.0129740498986072,0.622877070008952,-0.0208292302338578,0.983381880439136,0.999148442867587
"ENSG002885",4508.5519849753,-1.5839407259308,1.04923375955617,-1.50961662404078,0.131141276968194,0.665219016780936
"ENSG002886",4660.36392398301,-1.40982857127834,0.863085847635138,-1.63347432372027,0.102369276605439,0.608062871202309
"ENSG002887",3771.36303621868,-0.437073957983879,0.732354389197919,-0.59680663409769,0.550636488201879,0.954747852943739
"ENSG002888",3172.68825469124,-0.988888792220569,0.853166647826667,-1.15908046187651,0.246423389096305,0.806757393327551
"ENSG002889",5108.43672816037,-0.469190605801563,0.785819264336879,-0.597071905837654,0.550459373928978,0.954747852943739
"ENSG002890",7131.67874297446,-0.201672039398135,0.21810113043027,-0.924672141773298,0.355136474594102,0.886410300168936
"ENSG002891",3924.43747281158,1.72849332162931,0.915709043194891,1.88760101745706,0.0590795333990515,0.482597070732327
"ENSG002892",7127.39894689105,0.256598975256927,0.267001219877352,0.961040460319983,0.336531824560445,0.876055607245381
"ENSG002893",2526.0446847705,0.709351026057479,1.08148722484927,0.655903287397912,0.511886352905657,0.943360644476165
"ENSG002894",3024.02820419473,1.11604661234929,0.840759527178664,1.32742666157397,0.184367585019797,0.745654032994434
"ENSG002895",4341.48133066688,0.248857898352746,0.754342479828045,0.329900416597874,0.741475208708347,0.981232684175508
"ENSG002896",3340.22997793446,-0.118781453935341,0.808973204368855,-0.146829899054582,0.883266284413269,0.992406988589603
"ENSG002897",7336.59761198931,0.114127457125325,0.262663403610775,0.434500792864328,0.663924819183506,0.974861354852887
"ENSG002898",4957.92876049684,1.28630563893371,0.598516693428558,2.14915582649033,0.0316220496024305,0.365572827773763
"ENSG002899",2213.36756455501,0.766380919885933,1.5414490835182,0.497182117839887,0.619060630467308,0.967513586107699
"ENSG002900",4080.32122124367,3.39609816026367,1.09913059998111,3.08980403268003,0.0020028859800587,0.0833028795385404
"ENSG002901",5408.41885199859,0.621721067608447,0.626986098197936,0.991602635840536,0.321391402982506,0.865978828645488
"ENSG002902",5518.5994234472,-1.67101640873824,0.49841079638591,-3.35268902851856,0.000800305705246931,0.047132255903824
"ENSG002903",3765.45526454342,1.25717695469333,0.999432054081373,1.25789136896241,0.208431045545306,0.772117253481764
"ENSG002904",3571.14147299945,-2.17176632992285,1.15016641027419,-1.8882192268205,0.058996525684537,0.482147607718953
"ENSG002905",4057.00499490242,-0.536800107104946,0.777535284997269,-0.690386812614981,0.489950967550921,0.936709957703224
"ENSG002906",4208.70454895627,0.114449462678754,1.17993279098637,0.0969965946815325,0.922729098749583,0.993981331519392
"ENSG002907",5955.22944899359,0.910661916854106,0.650373846734817,1.4002130027615,0.161449543250199,0.714429926319992
"ENSG002908",4046.88091031958,1.35437300666593,0.89175691280566,1.51876928254448,0.128820580380868,0.661432431612592
"ENSG002909",3603.12592087302,-1.59656705881733,0.993517574989791,-1.60698421347376,0.108057831171384,0.620943713590121
"ENSG002910",5570.46920754879,-1.56954152149004,0.492650242722042,-3.18591443864484,0.00144297265327729,0.0678088652855868
"ENSG002911",3444.480004167,0.661981511463039,1.38049795948071,0.479523716001763,0.631566100643569,0.969676323027434
"ENSG002912",3563.18972870737,0.857948374132217,0.957025477248839,0.896473912688888,0.369999707078617,0.893589593485526
"ENSG002913",2456.25348112515,0.564387603641556,1.43849687404801,0.392345380670406,0.694803037130663,0.979132237128925
"ENSG002914",2323.57386612585,0.69298868525083,1.08768105254657,0.637124903139894,0.524043488547146,0.948606600578978
"ENSG002915",4550.96256667537,0.375251970761223,1.55765792504672,0.240907817260306,0.809626563255666,0.986711033655354
"ENSG002916",6247.12252079015,0.124715140959843,0.534009910216716,0.233544618880256,0.815338526424828,0.987699166502246
"ENSG002917",5079.79200332761,0.559330909966814,0.810694654563805,0.689940296038786,0.490231733752878,0.936709957703224
"ENSG002918",4421.96147874307,1.71680484153997,0.82108433608734,2.09089951675482,0.0365370724407087,0.389797777979733
"ENSG002919",3530.96447304869,-0.257518704041709,1.11744977112356,-0.230452151583316,0.817740440366472,0.987838749595481
"ENSG002920",4183.04035213851,0.423850293537178,0.80487679749554,0.526602698519865,0.598469517645212,0.964966921964238
"ENSG002921",3447.98074327775,-0.0266157511393297,0.967393922202663,-0.0275128368376847,0.978050701407827,0.998601929108888
"ENSG002922",4183.84773796761,1.23752832477867,0.925050226698412,1.33779581806658,0.180963005500815,0.741098654235355
"ENSG002923",3397.96326214023,0.88384596815917,0.774541820065461,1.14112104119113,0.25381955630766,0.812027344505469
"ENSG002924",6395.85759292447,0.75083524150316,0.512789214735839,1.46421808401323,0.143134370644839,0.687659036049984
"ENSG002925",1680.35431445155,0.90611554506007,1.121122912004,0.808221413868348,0.418963132560669,0.915078871154798
"ENSG002926",4608.15081746511,2.24443768676089,0.645562942991,3.47671394575724,0.000507599065998223,0.0354917649019868
"ENSG002927",3588.62775124449,-0.736021737773659,0.843904860230703,-0.872161984672595,0.383120015045279,0.898729778859762
"ENSG002928",2840.84477505051,1.94199302446502,0.826468374194985,2.34974874429599,0.0187860872547052,0.284983119761911
"ENSG002929",3744.47319841491,1.64154343913057,0.974838931558573,1.68391247619344,0.0921985848263238,0.583904907069815
"ENSG002930",7207.78914546203,0.0169969319075257,0.245869328909691,0.0691299398054191,0.944886189509769,0.995078639373029
"ENSG002931",5719.61155896516,0.558622807597518,0.583260674998498,0.957758394390221,0.338184603474844,0.877097112920294
"ENSG002932",4648.78107754561,-0.257619891593085,0.884513307908995,-0.291256094498004,0.770855463959567,0.983519526703267
"ENSG002933",2915.56067467142,-1.35939312051129,0.968071705798386,-1.40422771615887,0.160251051022453,0.712606950473375
"ENSG002934",5249.37637661798,1.04213699104814,0.594862721302593,1.75189493933345,0.0797918749112834,0.550946830536587
"ENSG002935",5002.65986420946,0.893609099066499,0.646997511018274,1.3811631170885,0.16722881240011,0.723197235650244
"ENSG002936",5987.99279156143,1.19938571389411,0.792838798825298,1.51277373871104,0.13033714165676,0.664217234362419
"ENSG002937",3704.02982454731,-0.725855437575947,1.19332576680363,-0.608262603362851,0.543013319615259,0.953876128254821
"ENSG002938",4703.81777349605,0.28595178278686,0.756918796810469,0.377783963077431,0.705591088014653,0.979247797496712
"ENSG002939",3763.08869201385,3.98687937417633,0.834477256826586,4.77769686538605,1.77314419714486e-06,0.000784577078382679
"ENSG002940",5211.2851758805,1.01589896688906,0.649425271365284,1.56430464240072,0.117746042417665,0.639325942764921
"ENSG002941",3469.76155193194,0.648068254328309,1.01769028642709,0.636803026393764,0.524253154548505,0.948606600578978
"ENSG002942",4422.61024789585,0.825439780075462,0.967404566804885,0.85325189522487,0.393519630371742,0.90384453052697
"ENSG002943",2557.64196440107,-0.887376495280048,1.2021232314405,-0.738174316968074,0.460408527697519,0.927648578884905
"ENSG002944",6358.78133572401,0.00340394407361822,0.35363728096414,0.00962552382581911,0.992320061741876,0.999645145262744
"ENSG002945",3630.31524169152,2.0647760270565,0.87232820349481,2.36697153523684,0.0179343120962767,0.278587243021262
"ENSG002946",5324.40969141175,0.256522881709879,0.831274906390044,0.308589709298304,0.75763364985412,0.982772599097515
"ENSG002947",4258.27569819976,0.262531326281935,0.804218194488694,0.326442908256816,0.744089277887977,0.981232684175508
"ENSG002948",4959.74603421658,-0.499334824251621,0.902948292041165,-0.553004893694242,0.580260059196629,0.960667080833835
"ENSG002949",5160.91248976872,-0.248655426773988,0.99917242686486,-0.2488613777646,0.803468011611759,0.986711033655354
"ENSG002950",6481.93239384845,-0.183325319457154,0.436992768317063,-0.419515682520726,0.67483929586331,0.976335523388168
"ENSG002951",5559.9842979363,0.784172317591149,0.552384983337909,1.41961193957992,0.155720687538174,0.705832143677699
"ENSG002952",4263.79149294829,-0.0513024102681719,0.681909805111014,-0.0752334251299114,0.940028990296156,0.995078639373029
"ENSG002953",3597.62710816589,2.02156096662655,0.87868165096046,2.30067506749099,0.0214100043972034,0.303343785735384
"ENSG002954",4084.59558019927,2.50556348730426,1.0517960596763,2.38217614931488,0.0172106626534829,0.273188078432012
"ENSG002955",6611.81136227264,0.140878341103647,0.359171445649954,0.392231461631686,0.694887199807385,0.979132237128925
"ENSG002956",4614.25046150264,-2.88372081550325,0.648160802844372,-4.4490823925921,8.62379318591412e-06,0.00243609977003224
"ENSG002957",3950.1011732463,-0.168069663108001,1.22409907081514,-0.137300703117177,0.890793114693332,0.992703909609017
"ENSG002958",4183.95019513113,1.5874681780181,0.735611334515223,2.15802571756763,0.0309258323460627,0.362161234534035
"ENSG002959",4518.93207828956,0.213373641939399,1.15255773209877,0.185130545739215,0.85312664366111,0.990271664974016
"ENSG002960",2308.14951727913,-3.3643529168014,1.33420464263003,-2.52161685644377,0.0116816868052288,0.222338919018438
"ENSG002961",4307.39493348903,-1.49801995959112,0.677054737261273,-2.2125536934439,0.0269284305408623,0.342185008475617
"ENSG002962",4675.01390221713,0.00782715424519554,1.19215652833494,0.00656554240920658,0.99476149271391,0.999645145262744
"ENSG002963",6132.53214672574,-1.13930293685646,0.385316675073755,-2.9567963458586,0.00310853357604593,0.108842212046426
"ENSG002964",4632.3760223273,-0.469019927492032,1.22518643742176,-0.382815148100252,0.701856828972614,0.97918127472035
"ENSG002965",3747.26688144411,1.21387453716303,1.01110460507954,1.20054298147276,0.229928530280593,0.790807915326346
"ENSG002966",2537.02454435901,1.24360524754952,0.990269542105381,1.25582499983341,0.209179425496242,0.773059090815533
"ENSG002967",3198.35601383162,1.27218019070768,0.887933129711283,1.43274324173638,0.151931226989505,0.700854446856282
"ENSG002968",3612.47390066933,-0.238981739271858,1.2754082846641,-0.187376655887725,0.851365324344885,0.990271664974016
"ENSG002969",5678.5185484229,0.297406427876884,0.690660995280166,0.430611298320447,0.666751024630676,0.975462881203771
"ENSG002970",3802.85002178205,2.37021380686171,0.821238906494855,2.88614407831464,0.00389993578456593,0.124201776578533
"ENSG002971",5437.431783213,0.146827672684576,0.890576707018721,0.164868081016955,0.869047816214689,0.991773071256703
"ENSG002972",6231.90943139594,-0.154122871047536,0.384687799590068,-0.400644031892284,0.688682222476234,0.97802061660565
"ENSG002973",4607.48079066595,0.77996473829632,1.14923334034109,0.678682658183958,0.497338956529442,0.938802169665155
"ENSG002974",4463.14203688266,-1.23930754259122,1.21278589603851,-1.02186836657594,0.306843206231968,0.855550590655699
"ENSG002975",5919.36573798148,1.05665123990771,0.72650909392324,1.4544225925675,0.145829180000632,0.69143865169778
"ENSG002976",6089.82033766687,-0.368568440794752,0.464423413909441,-0.793604348437565,0.42742580017805,0.918555716263188
"ENSG002977",5189.13638621542,0.985764608742759,0.89345697065518,1.10331514680544,0.269890331097849,0.825599662958371
"ENSG002978",4037.62090674372,0.156722474898175,1.02887502679066,0.152324112080973,0.878931308132189,0.992406988589603
"ENSG002979",3433.5732846399,0.626691561954819,1.01116183538615,0.619773749387496,0.535406753530125,0.951741919661907
"ENSG002980",4748.58054159615,1.4346037515245,0.668186953235458,2.14700952267616,0.0317925235079388,0.366040847328285
"ENSG002981",4397.62292568089,0.594215660509061,0.807253536449606,0.736095456605233,0.461672607571983,0.927909356059406
"ENSG002982",3820.22172170427,-1.68266330069927,0.908657363393156,-1.85181276077022,0.0640527145935409,0.500411832762038
"ENSG002983",4179.12966705201,0.816167773270547,0.850906988638065,0.959173898168212,0.33747114749613,0.876635538052677
"ENSG002984",4815.34235080859,-0.468329158215319,1.10202384673369,-0.424971891128679,0.670857165772856,0.97621249682816
"ENSG002985",3624.133862017,-0.477888478039794,1.17256721122884,-0.407557429086705,0.68359862369452,0.977431730411634
"ENSG002986",4197.77309322364,-0.798676894834078,0.781151101095755,-1.02243585615349,0.306574657186434,0.855541265799056
"ENSG002987",4688.08018949779,0.698466060125215,0.754030678519658,0.926309870437195,0.354284967841797,0.886410300168936
"ENSG002988",5812.69621929117,-0.256632565928433,0.519336522979603,-0.494154665757087,0.621196953518757,0.967513586107699
"ENSG002989",5783.66508739514,-1.09153486656575,0.457028050745216,-2.38833232399178,0.0169250295777012,0.270776274012886
"ENSG002990",6209.05190631842,-0.986094373749154,0.3822235230715,-2.57988929049951,0.00988319939087661,0.203769112176449
"ENSG002991",3241.54713609988,0.643008527970622,0.937807086345884,0.685651172114801,0.492933104304958,0.93734502702373
"ENSG002992",3276.76652384948,1.35179557009948,1.23247447412884,1.09681425333777,0.272722598149372,0.827514444313184
"ENSG002993",2530.29399450523,0.690082135013169,1.17757638803179,0.58601899802575,0.557862748143286,0.956344917440438
"ENSG002994",4564.10137965982,-1.4279960540377,1.18883530712572,-1.20117231165536,0.229684367493624,0.790595210374685
"ENSG002995",5082.21163885457,0.950220734493263,0.87657771958487,1.08401196295894,0.278359494691517,0.832020920589161
"ENSG002996",4946.29362212739,0.630466271618422,0.672597704433395,0.937360129930171,0.348573342366769,0.88344732508252
"ENSG002997",2699.59976399178,-1.16122881047695,0.815286202775938,-1.42432044909275,0.154353730582854,0.703704926180781
"ENSG002998",5650.52174196577,-0.830996097780406,0.805580203060442,-1.03154980053309,0.302283067193237,0.852822651571332
"ENSG002999",4502.59874375521,-0.0982290240931482,1.1645332584727,-0.0843505527888291,0.932777720266411,0.994995721512595
"ENSG003000",3451.47729346726,-1.70959028873254,0.952751626601286,-1.79437141958087,0.07275390555486,0.529642640036801
"ENSG003001",2343.73937246845,3.44357517860544,1.25380236880889,2.7465055612208,0.00602338648190146,0.156614313101962
"ENSG003002",4014.71856205917,0.78179600650808,1.31544252370928,0.594321676863218,0.552296982951013,0.955345051756385
"ENSG003003",6197.06972605137,-0.48133348509783,0.551383798459507,-0.872955437650892,0.382687367432879,0.898481548543085
"ENSG003004",3668.54289754972,-0.703746750479567,0.950632343693671,-0.740293295455494,0.459122048247076,0.927622340528164
"ENSG003005",2595.22605615259,-0.355399639647795,1.57591057902685,-0.225520181397133,0.821574627225432,0.988627225955764
"ENSG003006",3271.62176547314,1.19396231891689,1.11524685039294,1.07058120674917,0.28435777735035,0.835756458236391
"ENSG003007",7135.67095805448,-0.0500644880966864,0.229876816689756,-0.217788330365884,0.827594037352018,0.988647192705169
"ENSG003008",4085.72150827895,-1.67584433987828,0.906666761476947,-1.84835753452388,0.0645506376418378,0.50228282653819
"ENSG003009",3098.39755410877,3.75627773847951,1.12169625552211,3.34874768457802,0.000811776859522457,0.0473881646323531
"ENSG003010",4539.78852739846,-1.05787734165282,0.77315832817527,-1.36825447402153,0.171232435720793,0.729891030352909
"ENSG003011",2730.93280854253,-2.5110958403219,1.15677039964939,-2.17078154928843,0.0299476893039003,0.356155532985914
"ENSG003012",3405.3340556868,-0.822332670259483,1.21283611426133,-0.678024557967851,0.497756122457915,0.938831070994634
"ENSG003013",3971.20669146607,0.0803130770306607,1.16993870283321,0.0686472520621539,0.945270405845664,0.995078639373029
"ENSG003014",5153.13446017603,0.446506932540075,0.642869723984602,0.694552746663132,0.487335634150269,0.936011623411122
"ENSG003015",1804.28974199234,-0.869541543642,1.36359212708797,-0.637684485241898,0.523679086958044,0.948551924487691
"ENSG003016",4407.96063646799,-0.725612512159469,0.839094962243179,-0.864756129889835,0.387172654527485,0.901378097861583
"ENSG003017",2404.99635400863,-1.36738365555151,1.40482173979479,-0.973350295498169,0.330379233269462,0.872487354660212
"ENSG003018",5080.51595759976,-1.25904449457885,0.952956550151005,-1.32119821662314,0.186435280810442,0.747994782001849
"ENSG003019",5303.94880116703,0.225368576507301,0.555994799676935,0.405342957592864,0.685225434225958,0.977431730411634
"ENSG003020",3192.3254668981,-0.804948515276631,0.765696777709446,-1.05126276968881,0.293137921232865,0.844339884880652
"ENSG003021",1690.19229755346,0.134436419139998,1.45022849997619,0.0927001635550566,0.92614176707397,0.994471884722247
"ENSG003022",4096.82649343249,1.32705187670616,0.730025048989001,1.81781690716499,0.0690921216342373,0.518883409079426
"ENSG003023",6022.26438149466,0.701825682122102,0.421030315533616,1.6669243430431,0.0955294497356218,0.59261445245423
"ENSG003024",3790.11288308574,-1.20971556801136,1.0259940738645,-1.17906681805174,0.238371570225193,0.799309190073562
"ENSG003025",2498.03687932407,3.18773824101328,1.32331378064648,2.40890579969323,0.0160004272665673,0.262583938334197
"ENSG003026",4474.38705484683,0.657201363597069,0.661864890752037,0.992953959002616,0.320732392100084,0.86565765060052
"ENSG003027",4194.27354809838,0.819450393157025,0.840478532408166,0.974980753891607,0.329569806840708,0.871970067839739
"ENSG003028",5875.63210604708,0.199535830853388,0.49974983962151,0.399271425488617,0.689693219408703,0.978232751912945
"ENSG003029",6019.55402979265,-0.235529496500712,0.417604768130369,-0.564000975264688,0.572753468416415,0.959072862635162
"ENSG003030",5214.40998181875,-0.954403505340549,0.592437587039496,-1.61097730160886,0.107184669837235,0.618634825333227
"ENSG003031",3891.23484295865,0.449088612713024,0.766974807504869,0.58553241686517,0.558189776133532,0.956344917440438
"ENSG003032",5257.17989156506,2.02965996297768,0.628704502607009,3.22832102293114,0.00124519150577729,0.0615226773034304
"ENSG003033",2764.49454262279,0.532902504194062,0.849401082077372,0.627386184734716,0.53040612143198,0.950344229613667
"ENSG003034",3151.38167713485,-0.768332816938481,1.03025797497079,-0.745767405450331,0.455807932842553,0.927326454952139
"ENSG003035",2795.17575278227,1.46852500994535,1.14368664877064,1.28402741391086,0.199132363571904,0.761775195302525
"ENSG003036",3434.92377842278,1.62007155822683,1.00454329927312,1.61274437786713,0.106800054850201,0.617520119604307
"ENSG003037",2554.38009752865,1.57276701830576,1.02204167618657,1.53884822405096,0.123841353729649,0.650905885260427
"ENSG003038",3145.35713817451,-0.884731280669709,1.15665307755709,-0.764906347319202,0.444327314007392,0.923569432379147
"ENSG003039",5300.40130247677,-1.81516381450914,1.30035315687035,-1.39590064815762,0.162744415459411,0.715846750069046
"ENSG003040",4562.45638082291,-1.00276318874085,1.08271365879618,-0.92615732755767,0.354364225182925,0.886410300168936
"ENSG003041",4244.67342812468,1.04274425384319,0.955813130574018,1.09094991530088,0.275294921533153,0.829153824404422
"ENSG003042",3226.1648411481,0.251255899359351,0.823060936457541,0.305270106051634,0.760160441867097,0.983115962956494
"ENSG003043",5314.93037631943,-0.364148526668516,0.791722862097986,-0.459944437758888,0.645556102508104,0.97244996590392
"ENSG003044",3554.04029185791,1.49300952833066,1.07242761729317,1.39217743394099,0.163868674401196,0.717603519788072
"ENSG003045",7619.52763457192,-0.328697009519363,0.189117809149871,-1.73805423718123,0.082201257422232,0.557901842148989
"ENSG003046",6560.90558156946,0.297469260915312,0.372889324503042,0.797741424514514,0.425020559455045,0.91801327188626
"ENSG003047",4040.62227608,0.626637861109819,0.71548015074675,0.875828435569867,0.381123309015586,0.897875498800045
"ENSG003048",4690.78198210247,-0.396534059089916,0.850608133986817,-0.466177130509384,0.641088717654283,0.971464295148325
"ENSG003049",4051.9989884369,2.86603397086028,1.09822977479574,2.60968518304226,0.00906255807748882,0.195460806379594
"ENSG003050",1623.90990919151,-0.973380926082493,1.10045631067932,-0.88452482541685,0.376412967253132,0.896264029842211
"ENSG003051",2981.38330803568,-0.954703398915202,1.10846024671235,-0.861287900713457,0.389079497841982,0.902017968457518
"ENSG003052",4387.76476730503,-0.0020245302152168,0.708609583994533,-0.0028570460532078,0.997720410165916,0.99980431687549
"ENSG003053",5218.75275881866,-0.418835956308119,0.824135653269507,-0.508212397615023,0.611304397372732,0.966444611417476
"ENSG003054",2585.56730071108,-1.85513866450845,1.08124033357421,-1.71575051993852,0.0862077138861209,0.56820270159584
"ENSG003055",4431.19031369962,0.0323005417226007,1.15260364049027,0.0280239803067613,0.977643025136664,0.998559072970108
"ENSG003056",7580.80498272112,-0.256001901241249,0.186023974607293,-1.37617692440817,0.168766864423724,0.725691711488323
"ENSG003057",2715.83832108978,0.731889058209573,1.20767276746117,0.606032592544243,0.544493110598903,0.953933350226381
"ENSG003058",4085.48531480659,-1.24027727384525,0.841949379797753,-1.47310195078851,0.140723547511016,0.682355540181649
"ENSG003059",3651.4035020545,-1.57252220553217,0.963162189391221,-1.63266604820327,0.102539251808723,0.608194695434961
"ENSG003060",3320.66463281328,2.90811407618531,1.18328294414271,2.45766584448847,0.0139843225399296,0.246248340596547
"ENSG003061",5077.93824798053,-0.000411453582778974,0.760168476418229,-0.000541266305487523,0.999568131992656,0.999827902303373
"ENSG003062",4827.14119839955,-1.46604083938032,0.676964657106968,-2.16560912595569,0.030341068432039,0.358884328728445
"ENSG003063",5181.01863993217,-0.246415691829937,0.652543582273102,-0.377623347350319,0.705710418083914,0.979247797496712
"ENSG003064",3809.51653578644,-0.480773621520233,1.40291435023534,-0.34269634595981,0.731826911952876,0.980867958320885
"ENSG003065",4389.1504214317,-0.125838794762358,1.12342217867366,-0.112013806698143,0.910812459305726,0.993744067437964
"ENSG003066",3227.93191426217,1.08413297776755,0.913185552419967,1.18719900341674,0.235149133898031,0.796043324103913
"ENSG003067",2754.96446551716,4.2565958231204,0.928504131444568,4.58435851706765,4.5538230860085e-06,0.00154339132519714
"ENSG003068",3068.70404401438,-2.56877315351,1.05620873353733,-2.43206960134382,0.015012822109655,0.255580900743191
"ENSG003069",3422.40921493352,-5.17387209859484,0.970597956239563,-5.33060271282688,9.78873507198675e-08,8.36970975993912e-05
"ENSG003070",4264.00818903053,-0.991651718692489,0.763682360762036,-1.29851332130151,0.19411100176093,0.75562051268931
"ENSG003071",4397.13806605833,1.16296568956801,1.07293821030043,1.08390742207081,0.278405848460701,0.832020920589161
"ENSG003072",7275.2584298174,-0.207574207433407,0.211347875600704,-0.982144754677228,0.326028539678664,0.869052574413576
"ENSG003073",3531.18035059122,-0.65271586208097,1.54271733070489,-0.423094917707791,0.672226010282044,0.976335523388168
"ENSG003074",3560.10774960223,0.989290808369987,1.32195608572444,0.74835376080428,0.454246805130898,0.926884153216886
"ENSG003075",6845.84776855797,0.659146026125528,0.334860505127293,1.96841973309143,0.0490197632503702,0.442256976275444
"ENSG003076",2734.07917574906,-0.576302660574767,1.49131029287055,-0.38644047676052,0.699170477742542,0.979143814853988
"ENSG003077",5888.21889899573,-0.360724277585626,0.523128939527538,-0.689551371238252,0.490476357180173,0.936785939555926
"ENSG003078",4645.38240548879,0.618264243164187,0.821218899630191,0.752861683337539,0.451533035399129,0.925727889534051
"ENSG003079",3644.76866107077,-0.714849473210507,1.6095521332437,-0.44412943106719,0.656949009183436,0.9746526227702
"ENSG003080",4693.11519455525,-0.623312907409624,0.626396989838305,-0.995076473101383,0.319699072221561,0.865361282539955
"ENSG003081",1952.31159774332,2.44756693654577,0.959639925449622,2.55050552987258,0.0107566817595139,0.214447403499082
"ENSG003082",6047.11551944404,0.671736724408897,0.509178950565057,1.31925470144326,0.187083976278223,0.748586969200669
"ENSG003083",3405.03807874688,0.735788219878471,1.19612252866937,0.615144520935494,0.538459282496199,0.952519516179373
"ENSG003084",3836.77616748557,1.17277603623339,0.869163071827269,1.34931645654,0.177235342001666,0.736963110324647
"ENSG003085",3953.47006098306,-0.887917808956587,0.891870591796428,-0.995567986122427,0.319460096035136,0.865204206680702
"ENSG003086",3308.90187312196,2.64344939385713,0.998485684786242,2.64745848051196,0.00810993178136323,0.183482619487856
"ENSG003087",6072.92695404307,0.0953863112248085,0.480853480727011,0.198368765222604,0.842756553569426,0.989822264763596
"ENSG003088",2956.52965028504,-1.15422717483701,1.01874413216314,-1.1329902557438,0.257218345370429,0.814894747547529
"ENSG003089",4269.8503492544,2.56229116126972,0.916132879052182,2.79685536875462,0.00516026274167034,0.14474385579297
"ENSG003090",6728.60411250091,0.470809545923998,0.457572546907781,1.02892874388044,0.303513160130077,0.853140207246674
"ENSG003091",5733.86011304486,-0.652167996908354,0.877226576442802,-0.743443044729594,0.45721349188531,0.927385509598241
"ENSG003092",4316.38681152269,0.70014175759398,0.746204422205564,0.938270716119,0.348105304916323,0.883308449398761
"ENSG003093",3323.04343328422,0.626609298829552,0.819263601838371,0.76484454749788,0.444364117468606,0.923569432379147
"ENSG003094",4585.20303983067,0.373726933037635,0.747933412608888,0.499679418965958,0.617300826473346,0.967513586107699
"ENSG003095",1648.62027100055,-0.777389307413114,0.889573255637195,-0.873890151807988,0.382178078390928,0.89835475151833
"ENSG003096",5054.27436602969,0.227791573744004,0.689560147818289,0.330343298499367,0.741140580005946,0.981232684175508
"ENSG003097",4778.04046386575,0.0954587876806994,0.904502306025366,0.105537362419972,0.915949424591168,0.993781370299256
"ENSG003098",3148.42514097525,2.34197275532723,0.964006023329709,2.42941713915643,0.0151231213495729,0.256803988101522
"ENSG003099",4647.19931682186,-1.00799713817943,0.835732851116653,-1.20612362770304,0.2277698257459,0.787967293108352
"ENSG003100",4107.3518222547,-0.63739689940241,0.814173312958186,-0.782876187732703,0.433699822057478,0.920956599414932
"ENSG003101",3514.56912587677,0.0946308601086788,1.54570479171032,0.061221819726631,0.951182552695925,0.995806049858339
"ENSG003102",5901.56686384484,-0.780472097922985,0.702429240473189,-1.11110422652283,0.266523488839332,0.822428768925549
"ENSG003103",3367.58807028081,-2.92602803425577,0.892957731001438,-3.27678224026828,0.00104997313887915,0.0557310583269189
"ENSG003104",2992.49482522746,0.639232006269628,1.1288400117859,0.566273342188077,0.571207979234827,0.958620078100679
"ENSG003105",2505.22570926006,1.54243673857029,1.67266704819007,0.922142120417392,0.356454448960409,0.887036898689362
"ENSG003106",3524.22983145326,0.68210415126878,1.2209643379238,0.558660175471358,0.576393663380243,0.960015378309016
"ENSG003107",1457.85874804554,-0.814746274719025,1.04223784312537,-0.781727779405741,0.434374572311544,0.921103979789743
"ENSG003108",4255.68393283393,-0.360365074273703,1.11572218936382,-0.32298817546972,0.746704197155575,0.981240239106908
"ENSG003109",1574.79755823843,0.737355000990982,1.55808552339404,0.473244241038048,0.636038937729867,0.970589831781522
"ENSG003110",5677.14137429257,0.27334348124362,0.483660763866905,0.565155376793887,0.571968085270063,0.958620078100679
"ENSG003111",3575.97178821401,2.19198560725876,1.11822100369008,1.96024363701389,0.0499673203405393,0.446296180247761
"ENSG003112",3734.05778181275,1.65564186531203,0.913780063421099,1.81186034975799,0.0700077773074392,0.521229000037616
"ENSG003113",3875.69142360862,0.258262952382426,0.722689868682209,0.357363460557924,0.720819727396719,0.979818925669473
"ENSG003114",7425.65451818116,0.31661116722377,0.179779450710817,1.76110876950588,0.0782199950355327,0.546499918263295
"ENSG003115",4954.72677982606,0.499952445477621,0.604512384182266,0.827034248692712,0.408217649734416,0.910064000823725
"ENSG003116",2221.58437682564,-1.03967291451759,0.935080897910627,-1.11185344160133,0.266201169706635,0.822264085387366
"ENSG003117",3818.45178402655,-2.34938247785552,1.18478445768674,-1.98296193253803,0.0473716818467444,0.436766382507325
"ENSG003118",4134.12089505673,-1.71393197244519,0.862417342743109,-1.98735796174234,0.0468827427347447,0.435243000341296
"ENSG003119",4219.31019055337,0.554333143574094,0.892424367665667,0.621154199345851,0.534498171106606,0.951741919661907
